Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5QzV685jfmasQaqvsK3ZaD,"Modo Avión","Modo Avión","Poncelam;T-Cun",2024-01-19,187826,12,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.681,0.814,6,-6.446,1,0.0532,0.0976,0.124,0.0976,0.134,137.967,4
spotify:track:24lObjNhYy2Dj9GxChJMqV,"Mi Tono","Mi Tono","Poncelam",2022-02-25,135733,14,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.867,0.499,11,-9.137,0,0.0611,0.572,0.000987,0.132,0.788,149.929,4
spotify:track:2mGJ738uVomzAZaqsfV8GA,"Mujer","VÉRTIGO","Poncelam;T-Cun",2023-09-15,174135,14,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.562,0.634,7,-4.033,0,0.0507,0.155,0.00000291,0.193,0.22,179.957,4
spotify:track:6vEtPegiHoKCO3rXn45loC,"4 Paredes","Lágrima de Ángel","Poncelam",2022-10-28,187941,14,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.656,0.397,9,-9.446,1,0.0687,0.222,0.00000653,0.12,0.419,135.694,4
spotify:track:02u1I7tqjkfy9F11dpadgE,"Nosotros","Nosotros","Poncelam",2020-04-30,205798,15,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.533,0.38,11,-15.602,1,0.157,0.622,0.0563,0.14,0.34,118.285,4
spotify:track:33cQ3YLNiXo6kZT8yuRHpJ,"Antojos","Antojos","Poncelam",2020-02-04,220682,11,true,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.832,0.557,0,-10.251,1,0.0964,0.411,0.0000267,0.189,0.457,119.967,4
spotify:track:2hGFrDdIhUSNgqKqjhzVNx,"Mayday","VÉRTIGO","Poncelam",2023-09-15,182000,7,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.768,0.729,4,-4.284,0,0.0412,0.19,0.00000125,0.183,0.306,120.011,4
spotify:track:2jp1P4mayjT87RuKNsFPNu,"Morriña","Morriña","KYR4;Luis Branco",2022-05-31,210714,31,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:11:33Z,"","KYR4",0.522,0.537,2,-9.431,0,0.327,0.518,0,0.117,0.285,81.435,4
spotify:track:7sJKbQgDfUiF4G0xElIlJd,"Diciembre","Diciembre","Gis",2021-12-07,217142,18,true,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:11:53Z,"","3458246 Records DK",0.642,0.419,0,-9.623,1,0.222,0.592,0,0.105,0.29,83.52,4
spotify:track:0wZIXKuBFfzR5glvVKdOLM,"Aún Es Tarde","Aún Es Tarde","Caverg;Raquel Díez",2022-05-20,184808,41,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:15:26Z,"","Clipper's Pop",0.413,0.552,0,-8.361,1,0.221,0.286,0,0.284,0.325,74.766,3
spotify:track:2RI6t2wnifhfIyeSKXupio,"Pa Ti","Pa ti","Rorro",2024-07-26,131612,14,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.695,0.556,1,-8.002,0,0.149,0.372,0.000005,0.388,0.326,124.036,4
spotify:track:4IKSehYf4e9tjijDSZHQF2,"Míralo","Míralo","Rorro",2022-02-04,133333,43,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.734,0.425,9,-8.585,1,0.117,0.79,0.000013,0.107,0.361,80.898,4
spotify:track:4qMuAUOsR9JXjBY3bJozwg,"Me da igual","Me da igual","Rorro",2021-10-01,147089,36,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.748,0.339,11,-11.816,0,0.0909,0.858,0,0.114,0.543,133.884,4
spotify:track:7JxuBqdhe3YgPb0tD7YriS,"Nana","Nana","Rorro",2021-12-21,122402,33,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.673,0.363,0,-11.88,1,0.0764,0.928,0.00347,0.202,0.367,80.001,4
spotify:track:3ZhsXJVSwis8J7s12vujkf,"Otra Madrugada","Otra Madrugada","Joanna Crass;Rorro;Zeper",2023-06-16,162000,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"afrobeat latino,r&b indie","Soundacer distributed by Altafonte",0.716,0.585,9,-7.812,1,0.0386,0.701,0.00000717,0.136,0.43,118.025,4
spotify:track:67oZMxbxJNJapzQEtKaYMe,"Juguete Roto","Rorro SAD : (","Rorro",2021-11-26,190000,34,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.662,0.356,4,-8.578,0,0.047,0.872,0.00000561,0.0951,0.197,119.86,4
spotify:track:41SiETspw66KcRIgYWE7Qc,"Luz de gas","Luz de gas","Porta;Rorro",2023-06-30,194522,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","En Boca de Tantos distributed by Altafonte",0.56,0.732,9,-5.286,0,0.243,0.4,0,0.0959,0.553,167.902,4
spotify:track:6eNaF2R952oqEi7BEf9ySF,"Mi Cabeza","Mi Cabeza","Rorro",2021-08-20,162000,33,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.735,0.328,1,-11.972,0,0.0556,0.888,0.00196,0.149,0.365,119.993,4
spotify:track:3IhSOv9rJde06hMBESt7vS,"La Gomera","Summer Series '23","Juancho Marqués;Rorro",2023-09-17,136000,31,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","WM Spain",0.857,0.55,1,-7.389,1,0.116,0.255,0.193,0.123,0.525,105.031,4
spotify:track:038sx40baI928rvHqvwlyC,"Del cielo","Del cielo","Rorro",2022-12-09,190344,32,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.434,0.42,6,-11.386,0,0.324,0.882,0.000112,0.0991,0.282,173.372,4
spotify:track:55zNmMdRp5brzkDEFIicCB,"Mucho más","Mucho más","Rorro;alPeDue",2022-06-17,191045,18,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.694,0.534,9,-8.903,1,0.0583,0.43,0.0000747,0.362,0.666,119.987,4
spotify:track:1iYnS5yyNTrbdHFWADzESd,"Debilidad","Debilidad","Rorro",2021-10-29,205333,28,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.42,0.444,0,-9.467,0,0.0899,0.724,0.0000901,0.0619,0.0984,89.976,4
spotify:track:2BiMjlzAspx3CbuGEdFE4f,"Ojitos verdes - Míralo Remix","Ojitos verdes (Míralo Remix)","Rorro;Vivienne;D3llano",2023-02-23,161270,26,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.633,0.637,6,-4.283,0,0.262,0.356,0,0.121,0.649,162.014,4
spotify:track:06JbxvU7hdbBw1eoEOUWW6,"Fuimos","Fuimos","Rorro",2022-02-18,181018,23,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.783,0.466,5,-6.563,1,0.0346,0.172,0.000749,0.109,0.252,120.031,4
spotify:track:1r9jp7jCq56tSq0Rxua96Z,"Estar mal está bien","Estar mal está bien","Rorro;Alex Granero",2022-05-06,196847,28,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.632,0.351,11,-10.735,1,0.0509,0.851,0.000246,0.647,0.432,138.131,4
spotify:track:6sasIcOlrBXmlPJrASTGQi,"Nada","Nada","Rorro",2024-03-15,174894,25,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.554,0.459,9,-7.817,0,0.179,0.778,0.00119,0.0997,0.449,151.012,4
spotify:track:1qec0VUARAwEVdeNYjLtDQ,"La última canción","La última canción","Rorro",2023-05-19,176571,24,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.483,0.418,6,-12.163,0,0.06,0.822,0.00000242,0.0793,0.214,139.604,4
spotify:track:10cAhxx93kDVFNsLKbaQE7,"No Aguantábamos","No Aguantábamos","Rorro",2023-12-01,127802,15,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.788,0.496,0,-6.64,0,0.0948,0.508,0.0243,0.112,0.525,100.002,4
spotify:track:01z5gGmtYds3vaSREf9JuI,"J*DER","J*DER","Rorro",2022-09-23,127661,20,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.769,0.57,1,-6.363,0,0.061,0.363,0.0962,0.0573,0.961,154.95,4
spotify:track:3JqERWCneZvD4lhgrmNsNS,"Me cuesta","Me cuesta","Rorro",2022-04-01,178124,24,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.575,0.789,4,-5.241,0,0.0639,0.327,0.0000998,0.0997,0.0788,128.025,4
spotify:track:0e5NLRjJWOQzIFHhxV9Jgi,"DESPREVENÍA","LO Q NO T DIJE </3","Dudi;Rorro",2022-04-01,171206,19,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","WM Spain",0.733,0.696,5,-4.338,1,0.0729,0.291,0.0000015,0.0911,0.389,160.056,4
spotify:track:0L3ZjZ5gzrGj3bFw2BXkdU,"LOOP","LOOP","Rorro",2023-02-10,164745,16,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Rorro",0.844,0.557,4,-6.475,0,0.11,0.14,0.231,0.0926,0.293,118.003,4
spotify:track:1l8cKM7HDTvDjU8tytESPD,"CICATRICES","CICATRICES","Chill Chicos;Rorro",2023-06-09,194640,6,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Acqustic",0.675,0.597,11,-10.429,0,0.0681,0.626,0.0000968,0.0971,0.29,125.037,4
spotify:track:3X8mrC8rSmqd3vwl2CMZKe,"Hoy no salgo","Hoy no salgo","Rorro;sandro!",2023-10-20,221217,17,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"trap argentino","Rorro",0.5,0.683,3,-6.589,0,0.0382,0.571,0.000438,0.0771,0.49,139.99,4
spotify:track:65NCa9aMbxJhi2f3fRMRh2,"Me Elevo","Me Elevo","Sev's;Rorro;Aymí",2023-09-08,174960,11,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Sev's",0.721,0.81,7,-5.916,1,0.166,0.0892,0,0.11,0.706,124.971,4
spotify:track:2akqgxYJMrVRMDqwD0I2mu,"Vienes y te vas","Vienes y te vas","Ambi;Rorro;Danny Delgado",2023-04-14,182263,11,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:17:08Z,"","Acqustic",0.595,0.68,7,-6.257,1,0.0436,0.243,0,0.124,0.369,159.893,4
spotify:track:3Ut7V60hl34ALbQgICYqn9,"Vida Mía","Vida Mía","Sadly;Fulston",2024-06-05,138000,8,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:18:11Z,"","My Own Records",0.761,0.43,10,-12.399,0,0.0664,0.257,0.000203,0.122,0.367,119.869,4
spotify:track:4zsKazVLjpAKiEhhmNdsZm,"Voy a Poner a Madrid a Llorar - Remix","Voy a Poner a Madrid a Llorar (Remix)","Picasso;Sadly;Seijas",2021-01-22,183112,34,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:18:25Z,"","Selecto Picasso",0.564,0.38,8,-11.622,0,0.0555,0.934,0.0000499,0.177,0.65,95.975,4
spotify:track:6kPyNjP9Jd2OnsHpEzKAuJ,"Reloj de arena","Reloj de arena","Sadly",2021-02-18,165103,26,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:20:08Z,"","2693696 Records DK",0.685,0.434,8,-8.374,0,0.057,0.873,0.0000318,0.0866,0.383,145.026,4
spotify:track:0ET4FKl7LFiHW6Gsq1AF37,"Una Vez Más","Una Vez Más","Sadly;Delgao;D3llano",2021-03-26,189654,22,true,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:20:48Z,"","Go Roneo",0.589,0.481,8,-9.85,1,0.107,0.734,0.00005,0.0888,0.296,170.017,4
spotify:track:1oTQswPYulvnHV1R8RHuws,"Nunca debí","Nunca debí","Sadly",2023-12-23,136800,8,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:21:08Z,"","Sadly",0.78,0.652,4,-9.685,0,0.0536,0.276,0.0000171,0.13,0.329,99.993,4
spotify:track:60dYBtIV8f0gIum0Afeofl,"Reviví","Reviví","Sadly",2023-09-27,146616,7,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:21:19Z,"","Sadly",0.719,0.752,0,-7.326,1,0.0377,0.727,0.0318,0.133,0.459,132.859,4
spotify:track:29P2oQEq0uHpifUsdKdN9P,"Cuentagotas","Cuentagotas","Sadly;Lyl B Lula",2023-05-14,155172,7,true,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:21:27Z,"","Sadly",0.68,0.547,1,-8.409,0,0.144,0.577,0,0.107,0.36,116.014,4
spotify:track:6lbPL9QBZitLyAwOnXHWr6,"Madera de bambú","Madera de bambú","Sadly",2022-12-28,184615,23,true,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:22:36Z,"","Sadly",0.761,0.457,11,-4.819,1,0.0744,0.363,0.00955,0.112,0.505,77.999,4
spotify:track:5BJnGgDJWtIXv7nPC4Rgky,"Juramento","Juramento","Sadly",2022-09-11,169600,14,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-29T20:23:03Z,"","Sadly",0.626,0.718,10,-8.422,1,0.0315,0.573,0.00196,0.175,0.241,150.057,4
spotify:track:0yEfaHigzCAt2bEVRC3cBl,"El Paso del Tiempo","El Paso del Tiempo","Dante",2018-10-11,185930,34,true,315xwwjruou5735a6tm2ijxcblyi,2024-08-01T22:49:48Z,"","Dante",0.725,0.88,1,-7.711,1,0.335,0.556,0,0.0743,0.649,86.009,4
spotify:track:3hshYliEeBPGhbG2aEYTzs,"Superficial","Amor Subterráneo Vol.1","Taïn",2024-06-14,170810,30,true,315xwwjruou5735a6tm2ijxcblyi,2024-08-01T23:29:43Z,"","Esmerarte",0.561,0.839,8,-5.592,1,0.0351,0.116,0,0.197,0.77,159.959,4
spotify:track:1DtGLH9PCTDtR1CgeWT8Y7,"Protagonista","Protagonista","Taïn",2024-04-05,144492,8,false,315xwwjruou5735a6tm2ijxcblyi,2024-08-01T23:31:48Z,"","Esmerarte",0.633,0.816,0,-4.387,1,0.0466,0.0427,0,0.227,0.872,149.876,4
spotify:track:36GYTM7IhLBYnK0Ch86ntf,"Contigo","Contigo","Taïn",2024-05-10,222292,16,true,315xwwjruou5735a6tm2ijxcblyi,2024-08-01T23:33:05Z,"","Esmerarte",0.573,0.807,11,-4.287,1,0.13,0.102,0,0.172,0.488,82.664,4
spotify:track:1cZJtZ4tCmVEuLmWSeRUwU,"Me llevo más","Me llevo más","Sara Cortés;VenenoSauce",2024-03-03,166352,9,false,31rtpyuaddhriw67bslugt3j7zby,2024-08-03T08:27:56Z,"","SLKT",0.622,0.561,8,-7.097,0,0.0828,0.0681,0,0.101,0.376,119.986,4
spotify:track:01OXPK4tFPCAJ6B8buAEC8,"Su mirada","Su mirada","Sara Cortés;VenenoSauce",2023-08-09,209427,8,false,31rtpyuaddhriw67bslugt3j7zby,2024-08-03T08:29:20Z,"","SLKT",0.336,0.315,8,-10.807,0,0.0373,0.247,0.0000341,0.109,0.338,88.853,4
spotify:track:4WHDuNfRGpeVW9cQMhB34v,"Se fue ya","Se fue ya","Sara Cortés;VenenoSauce",2023-06-11,231079,10,false,31rtpyuaddhriw67bslugt3j7zby,2024-08-03T08:29:55Z,"","SLKT",0.326,0.418,3,-8.613,0,0.0312,0.615,0,0.135,0.141,149.763,3
spotify:track:1JjFXu1xlt1IduHyzXkBxU,"Cora Roto","Cora Roto","Sadly",2021-02-18,144000,25,false,31rtpyuaddhriw67bslugt3j7zby,2024-08-05T19:11:39Z,"","2693696 Records DK",0.731,0.266,0,-11.252,1,0.0431,0.862,0.298,0.145,0.438,120,4
spotify:track:0zEgnRmw71UzYLZxCH9zIG,"1924","1924","Sadly",2021-04-25,196000,23,false,31rtpyuaddhriw67bslugt3j7zby,2024-08-05T19:11:50Z,"","Sadly",0.51,0.465,7,-12.911,1,0.0334,0.676,0.0157,0.16,0.377,101.08,4
spotify:track:0UTVJVk5o3I0hWCa3f2PiL,"Lo Prometo","Ápeiron","Dante",2018-10-11,202527,36,false,315xwwjruou5735a6tm2ijxcblyi,2024-08-07T21:22:24Z,"","Dante",0.488,0.909,8,-6.743,0,0.298,0.72,0,0.0954,0.569,88.096,3
spotify:track:7B9W24wPvnwX0u7VKc4c5e,"HAS CAMBIADO","HAS CAMBIADO","Dante",2023-04-26,196363,44,true,315xwwjruou5735a6tm2ijxcblyi,2024-08-08T13:58:05Z,"","Dante",0.891,0.793,0,-8.455,1,0.171,0.756,0,0.0827,0.587,109.973,4
spotify:track:7hmI4j25JJWODg80sWNTWS,"Mil Maneras de Morir","Mil Maneras de Morir","3AM",2022-11-23,175000,51,false,315xwwjruou5735a6tm2ijxcblyi,2024-08-18T09:49:42Z,"r&b latino","3AM/Sony Music Latin",0.464,0.498,7,-7.45,1,0.0812,0.526,0,0.0505,0.189,83.672,4
spotify:track:7gCjn7hmQkOms3hqtn25Yc,"Todo irá bien","Todo irá bien","Fase",2020-04-23,108433,22,false,315xwwjruou5735a6tm2ijxcblyi,2024-08-18T10:04:29Z,"","Eler Music",0.681,0.485,9,-6.157,1,0.0714,0.765,0,0.0932,0.84,82.855,4
spotify:track:3oLe5ZILASG8vU5dxIMfLY,"The Search","The Search","NF",2019-07-26,248053,76,false,31rtpyuaddhriw67bslugt3j7zby,2024-08-18T14:14:01Z,"hip hop cristiano","NF Real Music",0.789,0.789,2,-4.813,1,0.298,0.598,0,0.099,0.37,119.95,4
spotify:track:07FkzikE6FuHIa8Ma7zJGc,"Lie","Perception","NF",2017-10-06,209213,76,false,31rtpyuaddhriw67bslugt3j7zby,2024-08-18T14:14:01Z,"hip hop cristiano","NF Real Music",0.749,0.659,5,-6.419,1,0.167,0.161,0,0.246,0.185,95.008,4
spotify:track:0rc9XLNs7KZXu2ASA3LbL8,"MISTAKE","HOPE","NF",2023-04-07,215186,69,false,31rtpyuaddhriw67bslugt3j7zby,2024-08-18T14:14:01Z,"hip hop cristiano","NF Real Music II",0.834,0.414,4,-5.978,0,0.0411,0.642,0,0.159,0.391,110.048,4
spotify:track:6MxMqCgqmekcr0VwSU7AVH,"Time","The Search","NF",2019-07-26,240428,72,false,31rtpyuaddhriw67bslugt3j7zby,2024-08-18T14:14:01Z,"hip hop cristiano","NF Real Music",0.677,0.688,0,-4.058,0,0.0633,0.138,0,0.114,0.198,98.049,4
spotify:track:1mvI5pGoh84IiFSbWxEkGH,"CLOUDS","CLOUDS (THE MIXTAPE)","NF",2021-03-26,243760,66,false,31rtpyuaddhriw67bslugt3j7zby,2024-08-18T14:14:01Z,"hip hop cristiano","NF Real Music",0.788,0.652,1,-3.931,1,0.405,0.373,0,0.755,0.812,128.108,4
spotify:track:4f80SteKqaB6M2JytEUrwT,"Chasing_(Demo)","Chasing_(Demo)","NF;Mikayla Sippel",2020-10-12,181714,61,false,31rtpyuaddhriw67bslugt3j7zby,2024-08-18T14:14:01Z,"hip hop cristiano","NF Real Music",0.498,0.0942,1,-18.713,1,0.126,0.952,0,0.13,0.299,139.218,4
spotify:track:5f3kUDuqbvjte2kcrbGIMc,"en verdad","en verdad","rickyedit",2021-09-17,160995,47,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-03T17:08:30Z,"","YouPlanet Music",0.766,0.543,1,-8.782,1,0.0515,0.425,0.00000638,0.102,0.183,83.519,4
spotify:track:7awyLTxqX62l71OgYQlLBt,"Lo de siempre","Replay","Kronno Zomber;Zarcort;Piter-G;Cyclo",2022-04-13,239250,33,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-05T11:12:21Z,"rap de anime","PlayerZ",0.638,0.738,6,-2.064,1,0.101,0.326,0,0.0951,0.809,84.675,4
spotify:track:4boWUisSgC9HbVnuthMnwQ,"Ahora Que Me Pides","Atlántida","Xenon;Zarcort",2018-11-23,242284,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-05T11:21:08Z,"rap de anime","Boa Musica / Bolt Music distributed by Altafonte",0.653,0.751,11,-6.426,0,0.125,0.469,0,0.112,0.877,151.955,4
spotify:track:0BR9Lp3l4IWKq9WmDtJtda,"Una Botella por Amor","Penita Pena","M.Ferrero;Zarcort;Xenon;Piter-G",2018-12-31,282291,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-05T11:25:10Z,"rap de anime","BoltMusic",0.619,0.794,4,-3.887,1,0.286,0.212,0,0.102,0.506,78.374,4
spotify:track:1sqyUYx3GTfY32Qmc0o5Z1,"Junio / Diciembre","Junio / Diciembre","M.Ferrero;Keyblade",2024-06-21,167560,32,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-05T17:12:17Z,"rap de anime","Rapport Digital Music",0.705,0.548,4,-5.19,0,0.294,0.219,0.000276,0.197,0.789,82.016,4
spotify:track:7zl7KWfsnUdF7Rklj1zRhT,"Lunes","Lunes","Tedra;RAI Beatz",2021-01-11,129028,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-06T12:19:54Z,"","2716180 Records DK",0.597,0.764,9,-8.525,1,0.279,0.731,0.00000686,0.109,0.657,202.111,4
spotify:track:4Qz85vqU4PsGMRoKoHGbCw,"Mírame Otra Vez","Mírame Otra Vez","Tedra;GI0X",2023-01-27,165622,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-06T12:20:43Z,"","2716180 Records DK",0.703,0.486,0,-12.321,1,0.23,0.826,0,0.0947,0.634,115.763,4
spotify:track:2NangEmwujO8QBHfThIG1Q,"Todo Pasará","Todo Pasará","Tedra",2022-03-06,207360,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-06T14:39:06Z,"","2716180 Records DK",0.563,0.536,10,-14.815,1,0.224,0.882,0.0000132,0.119,0.143,124.989,4
spotify:track:2lAneKByWrmOMKNhVqtaYR,"Última Promesa - Remix","Última Promesa (Remix)","Nou Nueve;Tedra",2023-05-24,162295,35,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-06T14:39:43Z,"","Nou9Music",0.697,0.593,3,-10.089,0,0.0575,0.794,0,0.149,0.508,121.888,4
spotify:track:22cRDJU7O28rximtaV10oB,"Tras caer","Origami","Tedra",2024-02-22,136471,13,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-06T14:42:38Z,"","2024 BoltMusic",0.8,0.766,7,-6.812,0,0.173,0.208,0.0000164,0.102,0.571,127.963,4
spotify:track:5pwD091Z4LgK0EZl67704m,"Señales de Humo","Señales de Humo","Tedra;RAI Beatz",2021-02-10,201396,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-06T14:44:46Z,"","2716180 Records DK",0.795,0.684,10,-12.668,0,0.0742,0.811,0.0000386,0.116,0.513,115.001,4
spotify:track:7iYrjmpiU8H0zpzhtJXYmM,"Momentos Malos","Momentos Malos","Tedra;RAI Beatz",2021-05-28,198745,0,true,31rtpyuaddhriw67bslugt3j7zby,2024-09-06T14:46:14Z,"","2716180 Records DK",0.821,0.527,9,-12.179,1,0.0974,0.739,0.000369,0.109,0.674,128.08,4
spotify:track:6wdHMPVhlDqgaDcnMOTr8V,"Pase Lo Que Pase","Pase Lo Que Pase","Subze",2022-02-28,227777,18,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-06T14:51:04Z,"","Insert Coin Records",0.561,0.767,6,-6.227,0,0.297,0.757,0,0.113,0.828,167.782,4
spotify:track:0Tj5CHnsFLH0QAdRptGAeC,"Tormenta","Tormenta","Subze",2017-12-12,231818,52,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-06T14:52:10Z,"","Insert Coin Records",0.61,0.782,6,-7.011,1,0.466,0.489,0,0.0848,0.437,175.711,4
spotify:track:7yzJgwUE1yUW4ilkeH8myG,"Guerrero","Guerrero","Subze;Edoby",2018-04-02,182068,42,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-06T14:54:29Z,"","Insert Coin Records",0.563,0.818,11,-4.066,1,0.19,0.794,0,0.0913,0.518,173.919,4
spotify:track:1h9D9LLX8j232p7S7v7C6G,"Carta a Tu Ansiedad","Carta a Tu Ansiedad","Subze;Dante",2018-06-29,266666,39,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-06T14:57:39Z,"","Insert Coin Records",0.698,0.774,11,-8.347,1,0.35,0.491,0,0.0619,0.305,89.686,4
spotify:track:6cRDVtDoi02q9WFrROPuSb,"Detrás de Todos","Detrás de Todos","Rafa Espino;Subze;Nous Nizzy",2019-02-01,288006,31,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-06T22:45:21Z,"","Be Eternal Music",0.453,0.681,2,-6.786,1,0.0646,0.79,0,0.118,0.481,86.637,4
spotify:track:3JLZG9t7oqk37tYgsI0KlG,"Valores","Valores","Subze",2018-01-07,279050,38,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-06T22:46:47Z,"","Insert Coin Records",0.61,0.854,0,-3.965,1,0.173,0.354,0,0.166,0.568,159.956,4
spotify:track:7Hdq8e35c4E7ujmT8F9I3g,"Arañazos","Arañazos","Subze",2019-06-28,240000,35,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-07T13:33:24Z,"","Insert Coin Records",0.663,0.642,5,-4.818,1,0.0389,0.0281,0,0.436,0.223,130.084,4
spotify:track:0RvagJrZBODa1Q8npt1Bt0,"Para Mi","Pa ti","Rorro",2024-07-26,136390,4,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-07T13:35:59Z,"","Rorro",0.743,0.705,11,-5.467,0,0.0896,0.411,0.273,0.0714,0.466,129.925,4
spotify:track:3PLtBfjEXgBifidTXbYMrg,"Atelofobia","Atelofobia","Diegales",2022-08-15,173591,14,false,315xwwjruou5735a6tm2ijxcblyi,2024-09-16T15:35:56Z,"","Diegales.",0.34,0.379,0,-14.208,1,0.047,0.904,0.000194,0.109,0.374,97.365,3
spotify:track:0UOHFNM40NHZqw9QnGwRpi,"Llorando En Las Vegas","Llorando En Las Vegas","Piter-G;Zarcort;Cyclo;Kronno Zomber",2024-09-17,181333,30,false,31rtpyuaddhriw67bslugt3j7zby,2024-09-17T21:01:12Z,"rap de anime","Piter-G",0.5,0.663,9,-7.224,0,0.355,0.454,0,0.081,0.546,179.196,4
spotify:track:2CZC7Q3SrfwRLd4s7mJOHL,"Dime Qué Ves?","TWO","Lytos",2020-01-26,281029,43,false,315xwwjruou5735a6tm2ijxcblyi,2024-09-28T16:22:45Z,"","Lytos Music",0.569,0.755,11,-8.288,0,0.342,0.546,0,0.0957,0.812,128.093,4
